Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.14839E-4,67.514119097,0.859729928,0.028362897,0.678529063,0.650339706
9.18826E-4,67.773316916,0.86092543,0.028085735,0.680901542,0.652077737
9.20138E-4,68.065308277,0.861316777,0.027808574,0.684460261,0.653183757
9.22963E-4,68.341937208,0.862155334,0.027531412,0.68801898,0.653973772
9.27458E-4,68.527274638,0.863479222,0.027346637,0.690391459,0.653973772
9.30317E-4,68.80594028,0.864314794,0.027069475,0.693950178,0.654763786
9.36402E-4,69.086157243,0.866075927,0.026792313,0.697508897,0.655869806
9.3775E-4,69.273601297,0.866462836,0.026607539,0.699881376,0.655869806
9.3839E-4,69.555066117,0.866646082,0.026330377,0.703440095,0.657291831
9.40266E-4,69.837042154,0.867182342,0.026053215,0.706998814,0.657291831
9.40413E-4,70.025115536,0.867224097,0.025868441,0.709371293,0.657291831
9.43426E-4,70.30785433,0.868080387,0.025591279,0.711743772,0.658081845
9.44711E-4,70.591133082,0.868443799,0.025314117,0.715302491,0.659819877
9.47063E-4,70.780431321,0.869106411,0.025129342,0.716488731,0.659819877
9.49056E-4,71.064900551,0.869665331,0.02485218,0.72004745,0.663927951
9.50305E-4,71.254917332,0.870014286,0.024667406,0.722419929,0.664243956
9.56067E-4,71.541152408,0.87161247,0.024390244,0.724792408,0.665191973
9.56633E-4,71.828105777,0.871768474,0.024113082,0.725978648,0.665191973
9.56746E-4,72.019447803,0.871799708,0.023928307,0.728351127,0.665507979
9.60291E-4,72.3068408,0.872771569,0.023651146,0.730723606,0.676252173
9.61514E-4,72.595171434,0.873105366,0.023373984,0.733096085,0.676884184
9.62481E-4,72.787620397,0.873368345,0.023189209,0.735468565,0.676884184
9.63249E-4,73.076529664,0.873577144,0.022912047,0.739027284,0.677832201
9.64035E-4,73.269319566,0.873790152,0.022727273,0.741399763,0.677990204
9.66341E-4,73.559142932,0.874413456,0.022450111,0.744958482,0.677990204
9.70271E-4,73.752864892,0.875468856,0.022265336,0.747330961,0.67830621
9.71416E-4,74.04414465,0.875774542,0.021988174,0.74970344,0.681940275
9.75092E-4,74.336611473,0.876751067,0.021711013,0.753262159,0.682256281
9.76023E-4,74.53178719,0.876997157,0.021526238,0.755634638,0.682256281
9.76884E-4,74.824770638,0.877224404,0.021249076,0.758007117,0.686364355
9.77937E-4,75.020253462,0.877501693,0.021064302,0.760379597,0.71164481
9.78606E-4,75.313756923,0.877677501,0.02078714,0.763938316,0.729025122
9.81699E-4,75.509891674,0.878487236,0.020602365,0.766310795,0.729499131
9.83116E-4,75.804580202,0.878856386,0.020325203,0.768683274,0.731079159
9.85047E-4,76.001414721,0.879357444,0.020140429,0.771055753,0.732975194
9.86737E-4,76.297176101,0.879794492,0.019863267,0.774614472,0.733291199
9.89827E-4,76.594031935,0.880589409,0.019586105,0.778173191,0.734239216
9.91419E-4,76.792288321,0.880996862,0.01940133,0.78054567,0.735345236
9.93768E-4,77.090243299,0.881595284,0.019124169,0.782918149,0.735819245
9.97292E-4,77.289432924,0.882487863,0.018939394,0.785290629,0.736609259
9.98309E-4,77.588794045,0.882744284,0.018662232,0.787663108,0.74055933
9.9992E-4,77.78870736,0.88314909,0.018477458,0.790035587,0.742613367
1.00172E-3,78.089069476,0.883599958,0.018200296,0.791221827,0.742613367
1.00309E-3,78.289664808,0.883941152,0.018015521,0.793594306,0.745299415
1.00507E-3,78.590946424,0.884432835,0.017738359,0.797153025,0.745615421
1.00643E-3,78.792215879,0.884770679,0.017553585,0.799525504,0.746405435
1.00856E-3,79.094551963,0.885297547,0.017276423,0.801897983,0.746879444
1.01088E-3,79.296666888,0.88586745,0.017091648,0.804270463,0.746879444
1.01398E-3,79.600506845,0.886624626,0.016814486,0.807829181,0.747511455
1.01464E-3,79.803369242,0.886784241,0.016629712,0.810201661,0.748301469
1.0163E-3,80.00651876,0.887187809,0.016444937,0.81257414,0.748459472
1.01763E-3,80.311607254,0.887507627,0.016167775,0.814946619,0.749407489
1.0211E-3,80.515625929,0.888344256,0.015983001,0.817319098,0.749407489
1.02698E-3,80.823407334,0.889745494,0.015705839,0.820877817,0.749565492
1.02953E-3,81.029219858,0.890346284,0.015521064,0.823250297,0.752567546
1.03104E-3,81.338363297,0.890701242,0.015243902,0.826809015,0.752883552
1.03321E-3,81.544896836,0.891210176,0.015059128,0.829181495,0.752883552
1.03641E-3,81.752086349,0.891953837,0.014874353,0.831553974,0.753515563
1.03997E-3,82.063858781,0.892778147,0.014597191,0.833926453,0.754621583
1.04368E-3,82.272361547,0.893626768,0.014412417,0.836298932,0.754779586
1.04714E-3,82.586329478,0.894415172,0.014135255,0.838671412,0.754937589
1.04774E-3,82.795855602,0.894551031,0.01395048,0.841043891,0.755411597
1.04811E-3,83.005459296,0.894634806,0.013765706,0.84341637,0.755727603
1.05028E-3,83.320285693,0.895125481,0.013488544,0.846975089,0.755885606
1.05242E-3,83.530732163,0.895605456,0.013303769,0.849347568,0.756201612
1.0542E-3,83.846857033,0.896003203,0.013026608,0.852906287,0.757939643
1.05588E-3,84.05790187,0.896378639,0.012841833,0.855278766,0.758255649
1.05616E-3,84.269118296,0.89643924,0.012657058,0.856465006,0.758255649
1.05671E-3,84.586068276,0.896561738,0.012379897,0.858837485,0.759361669
1.05705E-3,84.797468867,0.896637738,0.012195122,0.860023725,0.760625691
